txn_id,customer_id,txn_date,txn_amount,txn_type,category,merchant_name
T00349,C0176,2025-03-08 03:51:39,8846.46,Credit,Healthcare,Swiggy
T00350,C0409,2025-03-30 06:36:11,84.17,Credit,Bills,Amazon
T00351,C0341,2025-05-14 17:26:14,4012.68,Credit,Healthcare,Paytm
T00352,C0317,2025-02-03 15:04:06,4766.4,Credit,Bills,Zomato
T00353,C0246,2025-02-02 12:47:45,7216.2,Debit,Shopping,Flipkart
T00354,C0100,2025-06-06 21:49:12,5775.21,Credit,Food,Goldman Sachs
T00355,C0151,2025-06-18 06:31:40,9175.21,Debit,Healthcare,Zomato
T00356,C0208,2025-05-08 20:33:34,9810.71,Credit,Shopping,Amazon
T00357,C0274,2025-03-10 08:21:38,8776.07,Debit,Bills,Goldman Sachs
T00358,C0302,2025-06-10 17:48:44,2750.65,Credit,Travel,Flipkart
T00359,C0211,2025-06-27 23:19:11,2081.57,Debit,Shopping,Paytm
T00360,C0386,2025-07-04 13:52:23,1153.95,Credit,Shopping,Flipkart
T00361,C0460,2025-03-22 19:25:11,2901.73,Credit,Bills,Uber
T00362,C0400,2025-03-22 19:56:54,672.05,Debit,Travel,Zomato
T00363,C0421,2025-05-18 19:02:48,2825.47,Credit,Shopping,Goldman Sachs
T00364,C0453,2025-05-22 06:03:57,1567.07,Debit,Travel,Flipkart
T00365,C0464,2025-05-06 09:45:41,9708.74,Debit,Food,Flipkart
T00366,C0002,2025-03-21 00:04:40,9559.35,Credit,Salary,Uber
T00367,C0442,2025-06-11 17:15:41,1934.64,Debit,Salary,Paytm
T00368,C0222,2025-06-14 14:14:46,5575.06,Debit,Travel,Zomato
T00369,C0365,2025-01-26 16:39:24,913.91,Debit,Healthcare,Flipkart
T00370,C0410,2025-04-14 13:03:47,9397.5,Debit,Travel,Goldman Sachs
T00371,C0260,2025-07-07 10:12:07,6377.79,Debit,Food,Goldman Sachs
T00372,C0406,2025-03-29 03:51:01,6674.38,Debit,Salary,Goldman Sachs
T00373,C0056,2025-03-30 02:44:50,7316.47,Debit,Salary,Goldman Sachs
T00374,C0149,2025-04-14 06:07:26,1611.81,Credit,Bills,Uber
T00375,C0318,2025-02-13 01:17:38,2756.73,Debit,Travel,Swiggy
T00376,C0160,2025-01-26 15:23:54,8322.67,Debit,Travel,Amazon
T00377,C0144,2025-05-10 21:27:12,4897.89,Debit,Healthcare,Amazon
T00378,C0216,2025-05-06 20:21:03,3346.97,Credit,Shopping,Goldman Sachs
T00379,C0136,2025-05-27 01:54:42,1969.05,Debit,Bills,Swiggy
T00380,C0233,2025-05-26 12:34:03,6181.85,Debit,Food,Flipkart
T00381,C0368,2025-06-30 18:23:32,5450.03,Debit,Shopping,Amazon
T00382,C0114,2025-06-07 07:19:53,1226.86,Credit,Bills,Swiggy
T00383,C0016,2025-03-23 07:53:47,7610.33,Credit,Travel,Zomato
T00384,C0404,2025-02-20 14:05:08,1813.33,Debit,Bills,Zomato
T00385,C0350,2025-02-09 07:35:57,978.54,Credit,Healthcare,Paytm
T00386,C0260,2025-06-05 20:36:39,2898.61,Credit,Travel,Flipkart
T00387,C0440,2025-04-26 13:04:38,5301.78,Credit,Healthcare,Flipkart
T00388,C0199,2025-05-23 00:03:15,740.18,Debit,Shopping,Flipkart
T00389,C0473,2025-02-18 19:46:56,1527.91,Credit,Bills,Amazon
T00390,C0344,2025-04-26 10:31:14,8449.08,Debit,Salary,Goldman Sachs
T00391,C0304,2025-03-09 19:07:57,5924.25,Credit,Salary,Goldman Sachs
T00392,C0465,2025-02-24 16:57:42,3946.51,Debit,Bills,Swiggy
T00393,C0443,2025-04-30 16:29:29,5450.26,Debit,Salary,Flipkart
T00394,C0268,2025-01-14 17:30:04,2145.99,Credit,Travel,Uber
T00395,C0332,2025-05-03 13:23:04,3273.97,Debit,Bills,Amazon
T00396,C0255,2025-01-23 22:24:56,6574.22,Debit,Shopping,Uber
T00397,C0245,2025-06-06 07:43:29,7284.8,Credit,Travel,Amazon
T00398,C0232,2025-02-06 00:09:29,8062.49,Debit,Healthcare,Zomato
T00399,C0301,2025-06-11 14:44:03,4026.29,Debit,Travel,Paytm
T00400,C0018,2025-02-01 23:38:15,4499.0,Credit,Bills,Paytm
T00401,C0205,2025-02-21 10:39:48,4625.28,Debit,Healthcare,Swiggy
T00402,C0485,2025-03-05 02:00:55,7507.0,Debit,Shopping,Flipkart
T00403,C0205,2025-05-11 07:41:42,2204.36,Credit,Travel,Flipkart
T00404,C0449,2025-04-03 12:51:04,1703.2,Credit,Salary,Swiggy
T00405,C0221,2025-04-16 16:33:53,8593.91,Credit,Salary,Amazon
T00406,C0451,2025-05-25 16:40:31,8426.99,Debit,Bills,Uber
T00407,C0242,2025-01-14 18:39:35,6728.1,Debit,Bills,Flipkart
T00408,C0291,2025-04-16 17:50:26,1837.5,Debit,Travel,Goldman Sachs
T00409,C0496,2025-01-17 03:56:10,2524.81,Debit,Travel,Uber
T00410,C0431,2025-05-12 03:30:01,6630.27,Debit,Bills,Goldman Sachs
T00411,C0224,2025-04-22 16:36:07,4224.29,Debit,Shopping,Uber
T00412,C0286,2025-03-03 00:11:10,635.96,Credit,Bills,Zomato
T00413,C0184,2025-01-18 16:35:28,3843.48,Credit,Shopping,Goldman Sachs
T00414,C0061,2025-03-09 12:36:06,2984.28,Debit,Salary,Amazon
T00415,C0161,2025-02-06 15:16:12,2785.94,Debit,Food,Paytm
T00416,C0251,2025-02-23 05:20:28,9646.94,Credit,Healthcare,Flipkart
T00417,C0457,2025-04-17 21:15:14,5634.75,Credit,Travel,Paytm
T00418,C0423,2025-01-23 22:57:16,3084.76,Credit,Food,Flipkart
T00419,C0441,2025-06-02 18:19:40,2165.44,Debit,Bills,Flipkart
T00420,C0435,2025-03-21 09:22:22,7995.81,Credit,Food,Uber
T00421,C0014,2025-06-16 08:40:09,339.88,Credit,Food,Swiggy
T00422,C0150,2025-03-04 03:13:56,2510.63,Credit,Salary,Zomato
T00423,C0432,2025-07-06 13:16:06,8175.44,Debit,Salary,Swiggy
T00424,C0463,2025-02-05 14:10:47,7861.44,Credit,Bills,Flipkart
T00425,C0109,2025-06-11 18:48:17,4032.85,Credit,Travel,Flipkart
T00426,C0136,2025-07-10 22:13:20,2529.19,Credit,Bills,Goldman Sachs
T00427,C0334,2025-05-25 20:58:39,9551.18,Credit,Healthcare,Zomato
T00428,C0408,2025-03-09 23:05:32,397.28,Debit,Travel,Amazon
T00429,C0196,2025-06-08 03:55:17,8001.83,Debit,Travel,Swiggy
T00430,C0218,2025-03-01 01:23:53,747.34,Credit,Healthcare,Uber
T00431,C0482,2025-01-25 02:36:31,7580.21,Debit,Healthcare,Uber
T00432,C0058,2025-02-23 05:08:12,4304.47,Credit,Salary,Zomato
T00433,C0036,2025-03-23 00:46:17,2866.88,Debit,Food,Swiggy
T00434,C0018,2025-05-22 21:31:06,6388.14,Debit,Healthcare,Swiggy
T00435,C0358,2025-03-07 15:14:56,9149.94,Debit,Travel,Paytm
T00436,C0396,2025-05-15 20:39:12,7535.79,Credit,Salary,Uber
T00437,C0423,2025-04-04 16:38:34,2550.65,Debit,Bills,Swiggy
T00438,C0153,2025-06-01 14:54:17,8612.21,Credit,Travel,Goldman Sachs
T00439,C0480,2025-06-05 13:34:04,4276.2,Debit,Salary,Goldman Sachs
T00440,C0393,2025-03-18 14:51:12,9385.94,Debit,Shopping,Goldman Sachs
T00441,C0028,2025-03-30 07:53:04,5544.48,Debit,Healthcare,Uber
T00442,C0126,2025-02-14 01:35:01,3910.03,Debit,Food,Amazon
T00443,C0204,2025-02-02 21:06:08,9900.49,Credit,Travel,Swiggy
T00444,C0068,2025-03-19 19:48:14,8932.06,Debit,Shopping,Uber
T00445,C0192,2025-01-19 02:31:59,572.93,Credit,Salary,Flipkart
T00446,C0039,2025-06-18 08:08:47,5537.51,Debit,Healthcare,Amazon
T00447,C0433,2025-02-13 04:16:16,8276.76,Debit,Shopping,Paytm
T00448,C0390,2025-06-04 05:16:50,8753.65,Debit,Travel,Uber
T00449,C0383,2025-01-19 05:54:05,538.71,Credit,Bills,Zomato
T00450,C0034,2025-05-19 05:08:53,8322.76,Debit,Salary,Uber
T00451,C0261,2025-06-19 17:54:13,2949.25,Credit,Shopping,Paytm
T00452,C0112,2025-07-06 17:58:10,3698.42,Credit,Bills,Zomato
T00453,C0264,2025-04-09 03:14:11,2661.41,Debit,Salary,Zomato
T00454,C0137,2025-01-30 21:12:20,7195.25,Credit,Salary,Flipkart
T00455,C0298,2025-06-08 16:40:23,9559.85,Debit,Travel,Amazon
T00456,C0494,2025-01-25 07:59:58,8493.53,Credit,Salary,Amazon
T00457,C0368,2025-02-02 21:35:19,4431.07,Credit,Travel,Goldman Sachs
T00458,C0171,2025-03-17 08:13:29,7906.06,Debit,Food,Zomato
T00459,C0422,2025-04-18 08:10:39,3965.99,Credit,Food,Flipkart
T00460,C0198,2025-04-10 11:51:16,6535.02,Debit,Shopping,Swiggy
T00461,C0391,2025-07-06 04:44:44,423.02,Debit,Bills,Uber
T00462,C0012,2025-01-18 11:20:41,8787.7,Credit,Healthcare,Paytm
T00463,C0295,2025-05-03 20:33:13,3574.8,Credit,Salary,Uber
T00464,C0158,2025-02-27 02:53:12,4125.63,Credit,Food,Flipkart
T00465,C0138,2025-06-21 03:24:28,4863.15,Credit,Shopping,Uber
T00466,C0102,2025-06-22 03:17:32,5171.41,Debit,Travel,Flipkart
T00467,C0043,2025-05-13 01:23:26,4523.86,Debit,Food,Zomato
T00468,C0447,2025-05-26 20:51:25,658.49,Credit,Salary,Flipkart
T00469,C0301,2025-07-09 21:11:45,7048.27,Credit,Shopping,Zomato
T00470,C0018,2025-02-18 23:57:48,9476.23,Credit,Travel,Uber
T00471,C0340,2025-03-10 19:45:02,3689.62,Debit,Travel,Goldman Sachs
T00472,C0094,2025-04-14 08:48:57,4707.86,Debit,Bills,Paytm
T00473,C0492,2025-05-07 04:21:47,2339.25,Credit,Food,Goldman Sachs
T00474,C0441,2025-05-21 22:36:38,1456.63,Credit,Bills,Amazon
T00475,C0494,2025-03-10 01:44:28,4781.18,Debit,Salary,Swiggy
T00476,C0055,2025-06-06 16:58:07,9739.54,Debit,Healthcare,Paytm
T00477,C0273,2025-03-04 05:19:44,4077.03,Debit,Shopping,Amazon
T00478,C0276,2025-05-06 14:10:01,3586.35,Debit,Healthcare,Goldman Sachs
T00479,C0195,2025-04-06 20:41:08,9765.17,Credit,Shopping,Uber
T00480,C0025,2025-04-13 09:30:22,1645.39,Debit,Healthcare,Uber
T00481,C0339,2025-06-09 14:49:30,5889.73,Debit,Healthcare,Paytm
T00482,C0167,2025-06-21 03:23:11,2178.48,Credit,Salary,Goldman Sachs
T00483,C0030,2025-03-06 15:51:59,1657.11,Credit,Food,Flipkart
T00484,C0312,2025-03-25 03:47:32,3185.26,Credit,Bills,Paytm
T00485,C0059,2025-04-02 05:06:38,2616.5,Debit,Salary,Paytm
T00486,C0419,2025-03-28 04:46:55,4234.02,Credit,Shopping,Swiggy
T00487,C0411,2025-06-24 10:05:40,6493.84,Credit,Shopping,Amazon
T00488,C0066,2025-07-04 18:01:35,3969.42,Credit,Shopping,Zomato
T00489,C0108,2025-04-11 04:07:03,9187.65,Debit,Healthcare,Swiggy
T00490,C0364,2025-07-01 03:45:00,3726.49,Credit,Travel,Goldman Sachs
T00491,C0122,2025-02-12 05:06:44,6158.77,Debit,Salary,Goldman Sachs
T00492,C0169,2025-03-04 10:32:07,7745.35,Debit,Travel,Paytm
T00493,C0395,2025-03-03 13:45:44,1068.22,Credit,Travel,Zomato
T00494,C0342,2025-05-03 14:50:56,9908.39,Debit,Travel,Uber
T00495,C0113,2025-07-03 16:42:40,521.16,Debit,Shopping,Amazon
T00496,C0126,2025-01-18 01:44:09,4292.11,Credit,Healthcare,Amazon
T00497,C0164,2025-04-14 22:23:46,2632.29,Credit,Bills,Zomato
T00498,C0143,2025-04-01 20:04:59,3716.17,Debit,Healthcare,Swiggy
T00499,C0101,2025-07-06 04:04:50,6739.95,Debit,Travel,Goldman Sachs
T00500,C0372,2025-03-21 13:54:16,2391.84,Debit,Travel,Zomato
T00501,C0252,2025-02-05 23:55:22,1600.16,Debit,Salary,Goldman Sachs
T00502,C0260,2025-05-07 15:56:10,67.81,Credit,Salary,Goldman Sachs
T00503,C0098,2025-04-05 09:39:37,5516.07,Credit,Bills,Swiggy
T00504,C0109,2025-04-22 19:48:33,9372.27,Credit,Bills,Goldman Sachs
T00505,C0170,2025-05-14 11:57:43,8475.58,Debit,Healthcare,Swiggy
T00506,C0388,2025-01-29 14:13:23,4024.76,Debit,Food,Paytm
T00507,C0086,2025-05-31 21:52:41,3020.83,Credit,Healthcare,Amazon
T00508,C0338,2025-07-04 01:24:59,1805.05,Credit,Travel,Swiggy
T00509,C0461,2025-05-16 06:59:41,9424.62,Credit,Salary,Swiggy
T00510,C0325,2025-04-07 22:24:07,2717.1,Debit,Food,Zomato
T00511,C0089,2025-02-07 08:53:15,1624.57,Debit,Salary,Flipkart
T00512,C0005,2025-07-05 03:48:36,4834.32,Credit,Healthcare,Amazon
T00513,C0182,2025-03-22 07:21:54,3072.8,Debit,Shopping,Zomato
T00514,C0272,2025-04-25 15:24:04,4201.36,Credit,Bills,Paytm
T00515,C0447,2025-03-08 04:17:40,5708.77,Credit,Bills,Zomato
T00516,C0229,2025-02-21 03:13:47,9296.24,Credit,Travel,Amazon
T00517,C0029,2025-07-07 00:21:18,3251.48,Debit,Shopping,Amazon
T00518,C0259,2025-04-23 22:42:24,8343.12,Credit,Healthcare,Swiggy
T00519,C0069,2025-03-03 14:48:51,6240.27,Credit,Travel,Paytm
T00520,C0115,2025-04-29 03:53:07,5226.56,Debit,Healthcare,Swiggy
T00521,C0227,2025-02-20 19:17:27,1895.0,Credit,Healthcare,Amazon
T00522,C0211,2025-01-14 08:59:22,3746.43,Credit,Travel,Amazon
T00523,C0058,2025-03-16 21:14:25,7562.52,Debit,Healthcare,Paytm
T00524,C0308,2025-03-18 23:17:49,4260.66,Credit,Bills,Paytm
T00525,C0303,2025-01-22 06:45:20,1372.78,Credit,Food,Flipkart
T00526,C0176,2025-06-02 22:25:51,8732.51,Credit,Shopping,Swiggy
T00527,C0091,2025-03-07 18:09:31,2571.55,Debit,Healthcare,Paytm
T00528,C0052,2025-06-05 20:57:34,7406.28,Credit,Food,Paytm
T00529,C0467,2025-07-09 14:24:50,3197.71,Debit,Food,Swiggy
T00530,C0495,2025-03-30 15:33:46,5024.58,Debit,Bills,Amazon
T00531,C0294,2025-07-10 00:18:43,2841.51,Credit,Travel,Uber
T00532,C0286,2025-06-13 05:03:21,1439.23,Debit,Salary,Zomato
T00533,C0149,2025-03-12 03:03:22,3388.63,Credit,Salary,Swiggy
T00534,C0022,2025-03-17 14:17:50,5797.35,Debit,Salary,Amazon
T00535,C0238,2025-02-16 01:58:38,1479.25,Debit,Travel,Goldman Sachs
T00536,C0135,2025-01-17 05:07:51,1138.82,Credit,Food,Uber
T00537,C0049,2025-06-13 00:06:42,4901.42,Debit,Bills,Zomato
T00538,C0067,2025-05-29 23:42:13,6927.9,Credit,Shopping,Paytm
T00539,C0425,2025-04-12 04:47:07,7605.03,Debit,Bills,Zomato
T00540,C0213,2025-03-12 21:02:49,9363.96,Credit,Shopping,Flipkart
T00541,C0300,2025-05-30 01:16:19,3745.16,Debit,Shopping,Amazon
T00542,C0226,2025-06-28 13:13:23,9999.91,Debit,Travel,Paytm
T00543,C0125,2025-07-02 14:09:16,4834.28,Credit,Food,Swiggy
T00544,C0288,2025-06-06 18:35:36,5737.48,Credit,Healthcare,Swiggy
T00545,C0065,2025-07-05 12:25:39,5994.88,Credit,Shopping,Amazon
T00546,C0161,2025-06-08 02:54:28,3549.32,Debit,Food,Flipkart
T00547,C0003,2025-05-18 10:37:39,4959.57,Debit,Bills,Goldman Sachs
T00548,C0414,2025-05-09 19:36:00,5656.3,Debit,Food,Paytm
T00549,C0256,2025-06-19 09:15:24,6026.24,Debit,Travel,Uber
T00550,C0422,2025-07-02 20:47:54,8907.33,Debit,Shopping,Swiggy
T00551,C0136,2025-04-19 13:07:24,2629.44,Credit,Travel,Flipkart
T00552,C0297,2025-07-10 03:52:38,3071.97,Credit,Travel,Flipkart
T00553,C0440,2025-04-05 08:26:29,4807.15,Debit,Travel,Flipkart
T00554,C0054,2025-07-02 00:10:33,1345.81,Debit,Bills,Uber
T00555,C0062,2025-03-14 08:58:34,6856.2,Credit,Shopping,Goldman Sachs
T00556,C0206,2025-03-26 01:58:22,8692.72,Debit,Shopping,Goldman Sachs
T00557,C0159,2025-05-06 21:36:36,3927.1,Debit,Salary,Flipkart
T00558,C0272,2025-05-09 14:02:39,7480.65,Debit,Bills,Amazon
T00559,C0021,2025-03-03 21:00:38,1620.72,Debit,Food,Flipkart
T00560,C0091,2025-02-08 22:32:47,9497.54,Credit,Food,Uber
T00561,C0054,2025-03-30 19:32:40,5154.31,Credit,Food,Zomato
T00562,C0399,2025-04-22 21:31:10,7277.96,Credit,Healthcare,Zomato
T00563,C0194,2025-07-01 04:55:36,3276.96,Debit,Salary,Uber
T00564,C0269,2025-05-21 08:22:47,6098.73,Credit,Healthcare,Zomato
T00565,C0428,2025-06-05 13:21:09,3008.68,Debit,Healthcare,Amazon
T00566,C0184,2025-06-08 12:41:55,9285.81,Credit,Bills,Swiggy
T00567,C0053,2025-05-13 00:37:47,5899.9,Credit,Healthcare,Swiggy
T00568,C0380,2025-05-09 05:56:07,745.55,Debit,Food,Uber
T00569,C0292,2025-06-28 02:45:35,4316.7,Credit,Salary,Flipkart
T00570,C0327,2025-04-15 19:40:49,7817.66,Credit,Bills,Flipkart
T00571,C0136,2025-01-12 04:32:29,6264.6,Credit,Travel,Swiggy
T00572,C0051,2025-06-25 02:00:19,6832.21,Debit,Shopping,Flipkart
T00573,C0432,2025-05-28 22:25:29,8778.95,Debit,Healthcare,Swiggy
T00574,C0336,2025-05-21 05:34:05,5694.98,Credit,Salary,Goldman Sachs
T00575,C0063,2025-03-25 22:21:32,4441.02,Debit,Salary,Zomato
T00576,C0142,2025-01-28 20:13:13,4556.74,Debit,Travel,Swiggy
T00577,C0118,2025-04-18 02:51:38,4317.59,Credit,Food,Uber
T00578,C0241,2025-02-18 09:46:58,8073.25,Credit,Bills,Amazon
T00579,C0479,2025-07-04 15:56:06,4921.18,Debit,Travel,Amazon
T00580,C0046,2025-01-31 14:01:38,2828.67,Credit,Healthcare,Goldman Sachs
T00581,C0053,2025-04-26 13:24:46,6708.22,Debit,Travel,Paytm
T00582,C0310,2025-03-30 21:59:00,4753.21,Credit,Travel,Swiggy
T00583,C0317,2025-03-31 06:17:20,9866.22,Credit,Shopping,Amazon
T00584,C0137,2025-03-04 21:04:14,3639.64,Credit,Food,Amazon
T00585,C0232,2025-07-08 01:41:49,6698.78,Credit,Shopping,Goldman Sachs
T00586,C0045,2025-03-19 22:57:47,1767.65,Debit,Healthcare,Flipkart
T00587,C0239,2025-02-27 12:41:47,5259.33,Debit,Shopping,Paytm
T00588,C0201,2025-02-02 07:30:25,3883.86,Credit,Travel,Swiggy
T00589,C0423,2025-05-04 02:44:58,8518.17,Credit,Healthcare,Paytm
T00590,C0414,2025-03-04 03:29:22,3458.19,Debit,Travel,Flipkart
T00591,C0361,2025-06-01 21:52:53,3569.79,Debit,Healthcare,Uber
T00592,C0464,2025-07-03 22:42:57,3378.19,Credit,Food,Zomato
T00593,C0065,2025-05-27 00:30:01,8577.21,Credit,Healthcare,Flipkart
T00594,C0324,2025-05-24 18:02:29,3524.91,Credit,Bills,Paytm
T00595,C0050,2025-01-18 18:13:26,2750.34,Debit,Travel,Uber
T00596,C0073,2025-04-04 04:57:22,1760.99,Debit,Healthcare,Swiggy
T00597,C0425,2025-03-10 19:41:29,8335.26,Credit,Food,Swiggy
T00598,C0232,2025-03-22 15:17:19,342.9,Credit,Food,Uber
T00599,C0399,2025-02-21 11:04:23,1456.82,Debit,Travel,Flipkart
T00600,C0030,2025-05-16 09:28:36,175.52,Credit,Shopping,Amazon
T00601,C0088,2025-05-13 22:44:38,7827.67,Credit,Healthcare,Amazon
T00602,C0226,2025-02-08 18:44:36,9868.26,Credit,Bills,Swiggy
T00603,C0340,2025-06-26 09:52:26,9674.32,Debit,Shopping,Amazon
T00604,C0235,2025-04-06 16:26:22,1465.75,Debit,Healthcare,Swiggy
T00605,C0045,2025-06-02 09:15:18,8031.46,Debit,Shopping,Zomato
T00606,C0407,2025-04-09 20:33:01,4908.82,Credit,Food,Flipkart
T00607,C0223,2025-03-05 08:36:30,3094.56,Debit,Bills,Swiggy
T00608,C0377,2025-01-21 10:09:47,3906.59,Debit,Bills,Paytm
T00609,C0118,2025-03-01 16:58:33,8046.36,Credit,Bills,Uber
T00610,C0250,2025-02-05 21:39:04,4383.83,Debit,Bills,Flipkart
T00611,C0321,2025-06-12 03:09:04,5045.61,Credit,Bills,Swiggy
T00612,C0253,2025-06-17 04:32:36,6194.84,Debit,Healthcare,Uber
T00613,C0069,2025-03-14 01:57:02,1033.41,Credit,Travel,Flipkart
T00614,C0423,2025-03-27 09:25:04,8514.1,Credit,Travel,Swiggy
T00615,C0291,2025-03-08 14:09:07,1555.05,Credit,Food,Amazon
T00616,C0043,2025-01-14 09:32:41,3128.07,Credit,Food,Paytm
T00617,C0350,2025-04-25 12:54:59,8873.05,Credit,Salary,Zomato
T00618,C0275,2025-03-24 06:56:30,9047.06,Credit,Shopping,Paytm
T00619,C0328,2025-07-05 03:35:16,3664.81,Credit,Shopping,Zomato
T00620,C0155,2025-02-25 12:48:57,1718.9,Debit,Healthcare,Paytm
T00621,C0069,2025-06-06 13:47:58,5545.39,Credit,Salary,Goldman Sachs
T00622,C0252,2025-03-05 06:50:08,9977.83,Credit,Salary,Swiggy
T00623,C0459,2025-01-23 23:57:50,638.39,Credit,Healthcare,Goldman Sachs
T00624,C0469,2025-07-08 04:10:56,8880.24,Credit,Healthcare,Swiggy
T00625,C0293,2025-01-25 05:10:30,4616.6,Credit,Food,Zomato
T00626,C0180,2025-01-25 07:26:23,1757.92,Credit,Bills,Flipkart
T00627,C0017,2025-03-29 07:54:07,4788.11,Debit,Shopping,Goldman Sachs
T00628,C0170,2025-03-20 12:20:41,1019.79,Credit,Food,Swiggy
T00629,C0187,2025-03-07 07:48:23,6579.27,Credit,Bills,Uber
T00630,C0399,2025-06-16 12:32:57,9892.86,Debit,Shopping,Goldman Sachs
T00631,C0084,2025-06-01 21:43:15,5977.5,Debit,Travel,Amazon
T00632,C0024,2025-06-10 06:28:19,7593.13,Credit,Travel,Flipkart
T00633,C0287,2025-03-24 07:39:54,3239.97,Credit,Salary,Swiggy
T00634,C0480,2025-02-07 00:54:27,7153.91,Credit,Bills,Flipkart
T00635,C0039,2025-06-07 04:05:58,3794.45,Credit,Healthcare,Amazon
T00636,C0422,2025-03-30 06:55:53,7007.06,Debit,Healthcare,Uber
T00637,C0485,2025-06-09 03:58:48,3705.71,Credit,Salary,Swiggy
T00638,C0118,2025-03-31 13:54:30,3179.56,Credit,Shopping,Paytm
T00639,C0088,2025-03-30 18:05:18,2065.98,Debit,Bills,Flipkart
T00640,C0389,2025-03-13 07:16:30,9522.58,Credit,Salary,Zomato
T00641,C0092,2025-06-22 08:13:48,4622.0,Credit,Bills,Amazon
T00642,C0271,2025-04-26 08:57:50,7719.92,Debit,Healthcare,Zomato
T00643,C0085,2025-01-19 13:00:54,2989.82,Debit,Food,Flipkart
T00644,C0301,2025-05-27 21:45:15,6978.45,Debit,Bills,Paytm
T00645,C0266,2025-05-04 05:49:48,6421.09,Debit,Shopping,Swiggy
T00646,C0472,2025-05-18 23:10:15,978.56,Debit,Food,Swiggy
T00647,C0218,2025-07-01 18:34:34,8805.91,Credit,Salary,Uber
T00648,C0494,2025-05-21 15:59:21,9912.31,Debit,Food,Goldman Sachs
T00649,C0265,2025-03-19 12:38:01,1702.16,Debit,Shopping,Flipkart
T00650,C0208,2025-03-23 22:47:46,5617.99,Debit,Salary,Flipkart
T00651,C0018,2025-06-05 08:04:58,8858.96,Credit,Shopping,Swiggy
T00652,C0460,2025-04-11 19:46:46,2448.11,Debit,Shopping,Zomato
T00653,C0070,2025-02-02 23:52:28,302.43,Credit,Salary,Amazon
T00654,C0441,2025-06-17 03:51:34,8543.64,Credit,Shopping,Goldman Sachs
T00655,C0277,2025-06-01 02:12:47,3156.83,Debit,Travel,Paytm
T00656,C0206,2025-02-18 21:29:16,4156.15,Debit,Bills,Swiggy
T00657,C0478,2025-03-29 21:58:14,6082.18,Credit,Healthcare,Zomato
T00658,C0342,2025-02-07 02:21:05,5746.15,Credit,Shopping,Paytm
T00659,C0049,2025-05-10 13:41:20,1474.16,Debit,Travel,Goldman Sachs
T00660,C0206,2025-06-11 11:17:37,5241.79,Credit,Salary,Paytm
T00661,C0466,2025-06-13 22:45:26,206.02,Debit,Shopping,Goldman Sachs
T00662,C0489,2025-04-29 07:51:09,4115.82,Credit,Food,Goldman Sachs
T00663,C0393,2025-01-21 08:03:46,60.76,Credit,Salary,Amazon
T00664,C0247,2025-04-29 11:57:50,8301.07,Debit,Travel,Paytm
T00665,C0426,2025-01-24 12:54:55,5145.58,Credit,Healthcare,Zomato
T00666,C0139,2025-05-23 13:44:53,2471.47,Credit,Bills,Zomato
T00667,C0369,2025-02-23 17:31:37,2481.66,Credit,Bills,Zomato
T00668,C0419,2025-06-27 17:09:26,1664.42,Debit,Shopping,Flipkart
T00669,C0320,2025-06-22 02:39:03,3153.66,Debit,Food,Flipkart
T00670,C0245,2025-02-22 23:36:14,5067.54,Debit,Shopping,Swiggy
T00671,C0495,2025-05-17 08:57:51,6553.26,Credit,Healthcare,Uber
T00672,C0376,2025-06-28 12:17:45,7598.03,Debit,Shopping,Zomato
T00673,C0450,2025-05-10 23:51:39,4334.03,Credit,Travel,Zomato
T00674,C0333,2025-05-17 06:40:47,2657.01,Credit,Bills,Goldman Sachs
T00675,C0176,2025-01-17 08:32:38,7167.58,Debit,Travel,Zomato
T00676,C0102,2025-04-07 00:09:23,1319.16,Debit,Food,Paytm
T00677,C0251,2025-02-28 19:42:59,6424.68,Debit,Food,Flipkart
T00678,C0082,2025-02-27 08:32:53,1700.69,Debit,Bills,Amazon
T00679,C0179,2025-02-21 13:45:04,752.57,Debit,Travel,Goldman Sachs
T00680,C0367,2025-07-04 07:23:33,8457.53,Debit,Travel,Swiggy
T00681,C0232,2025-03-08 20:40:45,3180.78,Credit,Travel,Flipkart
T00682,C0268,2025-06-24 03:59:47,3115.4,Debit,Bills,Zomato
T00683,C0032,2025-05-02 23:03:08,5355.13,Debit,Bills,Uber
T00684,C0230,2025-04-25 07:40:08,7269.73,Credit,Shopping,Swiggy
T00685,C0326,2025-06-10 16:06:44,3928.9,Debit,Shopping,Paytm
T00686,C0086,2025-02-03 13:06:18,2500.02,Debit,Travel,Uber
T00687,C0260,2025-07-11 02:04:53,1130.39,Debit,Travel,Flipkart
T00688,C0323,2025-06-08 09:58:58,9886.18,Credit,Food,Goldman Sachs
T00689,C0020,2025-03-03 21:32:12,1890.66,Credit,Salary,Zomato
T00690,C0040,2025-03-26 20:56:10,7135.03,Debit,Shopping,Uber
T00691,C0482,2025-02-07 05:49:04,163.31,Credit,Travel,Zomato
T00692,C0006,2025-02-01 12:28:48,8349.13,Debit,Healthcare,Amazon
T00693,C0275,2025-03-11 16:20:50,9787.79,Credit,Healthcare,Zomato
T00694,C0219,2025-03-07 11:41:34,3323.0,Credit,Bills,Swiggy
T00695,C0211,2025-03-05 19:57:39,9611.96,Credit,Travel,Swiggy
T00696,C0292,2025-06-17 14:34:03,1642.65,Debit,Food,Amazon
